2.166666666666668739e+00,3.733770315165663711e-01
2.200000000000001954e+00,4.121307353865492629e-01
2.233333333333335169e+00,4.598276016880668005e-01
2.266666666666668384e+00,5.105055221334290350e-01
2.300000000000001599e+00,5.373350094280325839e-01
2.333333333333334814e+00,5.626739696507138122e-01
2.366666666666668029e+00,6.163329442399209102e-01
2.400000000000001243e+00,6.655203376133608240e-01
2.433333333333334458e+00,7.072550956271885791e-01
2.466666666666667673e+00,7.236508934183352171e-01
2.500000000000000888e+00,7.609140702163956771e-01
2.533333333333334103e+00,7.698572326479302674e-01
2.566666666666667318e+00,7.728382867917750199e-01
2.600000000000000533e+00,7.713477597198526992e-01
2.633333333333333748e+00,7.698572326479302674e-01
2.666666666666666963e+00,7.638951243602406516e-01
2.700000000000000178e+00,7.415372182814041757e-01
2.733333333333333393e+00,7.072550956271885791e-01
2.766666666666666607e+00,6.878782436921970778e-01
2.799999999999999822e+00,6.655203376133608240e-01
2.833333333333333037e+00,6.416719044626021384e-01
2.866666666666666252e+00,5.641644967226361329e-01
2.899999999999999467e+00,5.373350094280325839e-01
2.933333333333332682e+00,5.239202657807309205e-01
2.966666666666665897e+00,4.702612911915237670e-01
2.999999999999999112e+00,4.449223309688425942e-01
3.033333333333332327e+00,4.016970458830924073e-01
3.066666666666665542e+00,3.659243961569542680e-01
3.099999999999998757e+00,3.525096525096524935e-01
3.133333333333331971e+00,3.226991110712040811e-01
3.166666666666665186e+00,3.212085839992816494e-01
3.199999999999998401e+00,3.286612193588937525e-01
3.233333333333331616e+00,3.376043817904282873e-01
3.266666666666664831e+00,3.480380712938851984e-01
3.299999999999998046e+00,3.629433420131094046e-01
3.333333333333331261e+00,3.703959773727215632e-01
3.366666666666664476e+00,4.255454790338510374e-01
3.399999999999997691e+00,4.479033851126874022e-01
3.433333333333330906e+00,4.717518182634461432e-01
3.466666666666664121e+00,5.224297387088083777e-01
3.499999999999997335e+00,5.745981862260931550e-01
3.533333333333330550e+00,5.880129298733949295e-01
3.566666666666663765e+00,6.252761066714555005e-01
3.599999999999996980e+00,6.491245398222141860e-01
3.633333333333330195e+00,6.819161354045074619e-01
3.666666666666663410e+00,7.012929873394989633e-01
3.699999999999996625e+00,7.460087994971714709e-01
3.733333333333329840e+00,7.594235431444733564e-01
3.766666666666663055e+00,7.668761785040854040e-01
3.799999999999996270e+00,7.683667055760078357e-01
3.833333333333329485e+00,7.594235431444733564e-01
3.866666666666662699e+00,7.370656370656369916e-01
3.899999999999995914e+00,7.311035287779472647e-01
3.933333333333329129e+00,7.057645685552661474e-01
3.966666666666662344e+00,5.909939840172397929e-01
3.999999999999995559e+00,5.507497530753344694e-01
4.033333333333328774e+00,5.283918469964982156e-01
4.066666666666661989e+00,4.985813055580496922e-01
4.099999999999995204e+00,4.270360061057735246e-01
4.133333333333328419e+00,4.061686270988595915e-01
4.166666666666661634e+00,3.584717607973421649e-01
4.199999999999994849e+00,3.301517464308161842e-01
4.233333333333328063e+00,3.286612193588937525e-01
4.266666666666661278e+00,3.316422735027385604e-01
4.299999999999994493e+00,3.390949088623506635e-01
4.333333333333327708e+00,3.480380712938851984e-01
4.366666666666660923e+00,3.987159917392474884e-01
4.399999999999994138e+00,4.389602226811529229e-01
4.433333333333327353e+00,4.613181287599891767e-01
4.466666666666660568e+00,4.851665619107478622e-01
4.499999999999993783e+00,5.090149950615066032e-01
4.533333333333326998e+00,5.462781718595671743e-01
4.566666666666660213e+00,6.670108646852831447e-01
4.599999999999993427e+00,6.863877166202746460e-01
4.633333333333326642e+00,7.534614348567836295e-01
4.666666666666659857e+00,7.609140702163956771e-01
4.699999999999993072e+00,7.624045972883181088e-01
4.733333333333326287e+00,7.609140702163956771e-01
4.766666666666659502e+00,7.549519619287060612e-01
4.799999999999992717e+00,7.445182724252491502e-01
4.833333333333325932e+00,7.325940558498698074e-01
4.866666666666659147e+00,7.191793122025679219e-01
4.899999999999992362e+00,6.506150668941365067e-01
4.933333333333325577e+00,6.267666337433779322e-01
4.966666666666658791e+00,5.775792403699380184e-01
4.999999999999992006e+00,5.507497530753344694e-01
5.033333333333325221e+00,5.269013199245756729e-01
5.066666666666658436e+00,5.015623597018944446e-01
5.099999999999991651e+00,4.762233994792134384e-01
5.133333333333324866e+00,4.315075873215407642e-01
5.166666666666658081e+00,3.927538834515578170e-01
5.199999999999991296e+00,3.778486127323336663e-01
5.233333333333324511e+00,3.644338690850318918e-01
5.266666666666657726e+00,3.584717607973421649e-01
5.299999999999990941e+00,3.346233276465834239e-01
5.333333333333324155e+00,3.346233276465834239e-01
5.366666666666657370e+00,3.346233276465834239e-01
5.399999999999990585e+00,3.376043817904282873e-01
5.433333333333323800e+00,3.480380712938851984e-01
5.466666666666657015e+00,3.584717607973421649e-01
5.499999999999990230e+00,3.644338690850318918e-01
5.533333333333323445e+00,3.778486127323336663e-01
5.566666666666656660e+00,3.927538834515578170e-01
5.599999999999989875e+00,4.121307353865492629e-01
5.633333333333323090e+00,4.628086558319116084e-01
5.666666666666656305e+00,4.970907784861273160e-01
5.699999999999989519e+00,5.224297387088083777e-01
5.733333333333322734e+00,5.716171320822484025e-01
5.766666666666655949e+00,5.969560923049294088e-01
5.799999999999989164e+00,6.640298105414383922e-01
5.833333333333322379e+00,7.012929873394989633e-01
5.866666666666655594e+00,7.311035287779472647e-01
5.899999999999988809e+00,7.415372182814041757e-01
5.933333333333322024e+00,7.489898536410163343e-01
5.966666666666655239e+00,7.549519619287060612e-01
5.999999999999988454e+00,7.549519619287060612e-01
6.033333333333321669e+00,7.489898536410163343e-01
6.066666666666654883e+00,7.400466912094818550e-01
6.099999999999988098e+00,7.296130017060248329e-01
6.133333333333321313e+00,7.147077309868006267e-01
6.166666666666654528e+00,6.983119331956539888e-01
6.199999999999987743e+00,6.804256083325850302e-01
6.233333333333320958e+00,6.699919188291281191e-01
6.266666666666654173e+00,6.014276735206967039e-01
6.299999999999987388e+00,5.760887132980154757e-01
6.333333333333320603e+00,5.283918469964982156e-01
6.366666666666653818e+00,5.015623597018944446e-01
6.399999999999987033e+00,4.777139265511358146e-01
6.433333333333320248e+00,4.449223309688425942e-01
6.466666666666653462e+00,4.151117895303941818e-01
6.499999999999986677e+00,3.823201939481008504e-01
6.533333333333319892e+00,3.689054503007990760e-01
6.566666666666653107e+00,3.584717607973421649e-01
6.599999999999986322e+00,3.450570171500403349e-01
6.633333333333319537e+00,3.405854359342731508e-01
6.666666666666652752e+00,3.405854359342731508e-01
6.699999999999985967e+00,3.405854359342731508e-01
6.733333333333319182e+00,3.495285983658076301e-01
6.766666666666652397e+00,3.584717607973421649e-01
6.799999999999985612e+00,3.972254646673251122e-01
6.833333333333318826e+00,4.329981143934631960e-01
6.866666666666652041e+00,4.747328724072908956e-01
6.899999999999985256e+00,4.985813055580496922e-01
6.933333333333318471e+00,5.447876447876447426e-01
6.966666666666651686e+00,6.163329442399209102e-01
6.999999999999984901e+00,6.595582293256710971e-01
7.033333333333318116e+00,6.789350812606625984e-01
7.066666666666651331e+00,7.117266768429558743e-01
7.099999999999984546e+00,7.355751099937145598e-01
7.133333333333317761e+00,7.430277453533267185e-01
7.166666666666650976e+00,7.489898536410163343e-01
7.199999999999984190e+00,7.519709077848611978e-01
7.233333333333317405e+00,7.519709077848611978e-01
7.266666666666650620e+00,7.504803807129387661e-01
7.299999999999983835e+00,7.370656370656369916e-01
7.333333333333317050e+00,7.251414204902576488e-01
7.366666666666650265e+00,6.953308790518092364e-01
7.399999999999983480e+00,6.565771751818263446e-01
7.433333333333316695e+00,6.014276735206967039e-01
7.466666666666649910e+00,5.775792403699380184e-01
7.499999999999983125e+00,5.298823740684205363e-01
7.533333333333316340e+00,5.045434138457394191e-01
7.566666666666649554e+00,4.821855077669031098e-01
7.599999999999982769e+00,4.583370746161443687e-01
7.633333333333315984e+00,4.389602226811529229e-01
7.666666666666649199e+00,4.195833707461614215e-01
7.699999999999982414e+00,4.031875729550147835e-01
7.733333333333315629e+00,3.748675585884887473e-01
7.766666666666648844e+00,3.659243961569542680e-01
7.799999999999982059e+00,3.569812337254197332e-01
7.833333333333315274e+00,3.495285983658076301e-01
7.866666666666648489e+00,3.495285983658076301e-01
7.899999999999981704e+00,3.465475442219628222e-01
7.933333333333314918e+00,3.554907066534973015e-01
7.966666666666648133e+00,3.629433420131094046e-01
7.999999999999981348e+00,3.853012480919457139e-01
8.033333333333315451e+00,4.523749663284546974e-01
8.066666666666648666e+00,4.747328724072908956e-01
8.099999999999981881e+00,4.956002514142048287e-01
8.133333333333315096e+00,5.418065906437998791e-01
8.166666666666648311e+00,5.626739696507138122e-01
8.199999999999981526e+00,5.880129298733949295e-01
8.233333333333314741e+00,6.118613630241536150e-01
8.266666666666647956e+00,6.804256083325850302e-01
8.299999999999981171e+00,7.102361497710334426e-01
8.333333333333314386e+00,7.236508934183352171e-01
8.366666666666647600e+00,7.340845829217921281e-01
8.399999999999980815e+00,7.400466912094818550e-01
8.433333333333314030e+00,7.415372182814041757e-01
8.466666666666647245e+00,7.460087994971714709e-01
8.499999999999980460e+00,7.430277453533267185e-01
8.533333333333313675e+00,7.266319475621800805e-01
8.566666666666646890e+00,6.998024602675765315e-01
8.599999999999980105e+00,6.446529586064468909e-01
8.633333333333313320e+00,6.237855795995329578e-01
8.666666666666646535e+00,5.552213342911017646e-01
8.699999999999979750e+00,5.090149950615066032e-01
8.733333333333312964e+00,4.091496812427044549e-01
8.766666666666646179e+00,3.957349375954026804e-01
8.799999999999979394e+00,3.882823022357905773e-01
8.833333333333312609e+00,3.614528149411869729e-01
8.866666666666645824e+00,3.569812337254197332e-01
8.899999999999979039e+00,3.540001795815749253e-01
8.933333333333312254e+00,3.540001795815749253e-01
8.966666666666645469e+00,3.554907066534973015e-01
8.999999999999978684e+00,3.569812337254197332e-01
9.033333333333311899e+00,3.614528149411869729e-01
9.066666666666645114e+00,3.689054503007990760e-01
9.099999999999978328e+00,3.778486127323336663e-01
9.133333333333311543e+00,4.359791685373080039e-01
9.166666666666644758e+00,4.449223309688425942e-01
9.199999999999977973e+00,4.851665619107478622e-01
9.233333333333311188e+00,5.969560923049294088e-01
9.266666666666644403e+00,6.282571608153002529e-01
9.299999999999977618e+00,6.759540271168177350e-01
9.333333333333310833e+00,7.176887851306454902e-01
9.366666666666644048e+00,7.281224746341025122e-01
9.399999999999977263e+00,7.340845829217921281e-01
9.433333333333310478e+00,7.385561641375594233e-01
9.466666666666643692e+00,7.400466912094818550e-01
9.499999999999976907e+00,7.400466912094818550e-01
9.533333333333310122e+00,7.355751099937145598e-01
9.566666666666643337e+00,7.296130017060248329e-01
9.599999999999976552e+00,7.221603663464127854e-01
9.633333333333309767e+00,7.147077309868006267e-01
9.666666666666642982e+00,6.953308790518092364e-01
9.699999999999976197e+00,5.343539552841878315e-01
9.733333333333309412e+00,5.105055221334290350e-01
9.766666666666642627e+00,4.896381431265151574e-01
9.799999999999975842e+00,4.777139265511358146e-01
9.833333333333309056e+00,4.493939121846097784e-01
9.866666666666642271e+00,4.315075873215407642e-01
9.899999999999975486e+00,4.151117895303941818e-01
9.933333333333308701e+00,4.002065188111699201e-01
9.966666666666641916e+00,3.882823022357905773e-01
9.999999999999975131e+00,3.778486127323336663e-01
1.003333333333330835e+01,3.703959773727215632e-01
1.006666666666664156e+01,3.614528149411869729e-01
1.009999999999997478e+01,3.614528149411869729e-01
1.013333333333330799e+01,3.599622878692645966e-01
1.016666666666664121e+01,3.644338690850318918e-01
1.019999999999997442e+01,3.718865044446439394e-01
1.023333333333330764e+01,3.793391398042560425e-01
1.026666666666664085e+01,4.016970458830924073e-01
1.029999999999997407e+01,4.166023166023165580e-01
1.033333333333330728e+01,4.329981143934631960e-01
1.036666666666664050e+01,4.493939121846097784e-01
1.039999999999997371e+01,5.239202657807309205e-01
1.043333333333330692e+01,5.432971177157223108e-01
1.046666666666664014e+01,5.641644967226361329e-01
1.049999999999997335e+01,5.865224028014724977e-01
1.053333333333330657e+01,6.073897818083863198e-01
1.056666666666663978e+01,6.476340127502917543e-01
1.059999999999997300e+01,6.819161354045074619e-01
1.063333333333330621e+01,7.191793122025679219e-01
1.066666666666663943e+01,7.221603663464127854e-01
1.069999999999997264e+01,7.311035287779472647e-01
1.073333333333330586e+01,7.325940558498698074e-01
1.076666666666663907e+01,7.325940558498698074e-01
1.079999999999997229e+01,7.311035287779472647e-01
1.083333333333330550e+01,7.266319475621800805e-01
1.086666666666663872e+01,7.191793122025679219e-01
1.089999999999997193e+01,7.072550956271885791e-01
1.093333333333330515e+01,6.804256083325850302e-01
1.096666666666663836e+01,6.640298105414383922e-01
1.099999999999997158e+01,6.044087276645415674e-01
1.103333333333330479e+01,4.970907784861273160e-01
1.106666666666663801e+01,4.777139265511358146e-01
1.109999999999997122e+01,4.583370746161443687e-01
1.113333333333330444e+01,4.493939121846097784e-01
1.116666666666663765e+01,4.329981143934631960e-01
1.119999999999997087e+01,3.823201939481008504e-01
1.123333333333330408e+01,3.748675585884887473e-01
1.126666666666663730e+01,3.689054503007990760e-01
1.129999999999997051e+01,3.659243961569542680e-01
1.133333333333330373e+01,3.659243961569542680e-01
1.136666666666663694e+01,3.703959773727215632e-01
1.139999999999997016e+01,3.912633563796354408e-01
1.143333333333330337e+01,4.016970458830924073e-01
1.146666666666663659e+01,4.225644248900062294e-01
1.149999999999996980e+01,4.479033851126874022e-01
1.153333333333330302e+01,4.956002514142048287e-01
1.156666666666663623e+01,5.149771033491963301e-01
1.159999999999996945e+01,5.895034569453173612e-01
1.163333333333330266e+01,6.297476878872227957e-01
1.166666666666663588e+01,6.476340127502917543e-01
1.169999999999996909e+01,6.998024602675765315e-01
1.173333333333330231e+01,7.176887851306454902e-01
1.176666666666663552e+01,7.221603663464127854e-01
1.179999999999996874e+01,7.266319475621800805e-01
1.183333333333330195e+01,7.281224746341025122e-01
1.186666666666663517e+01,7.266319475621800805e-01
1.189999999999996838e+01,7.236508934183352171e-01
1.193333333333330160e+01,7.102361497710334426e-01
1.196666666666663481e+01,6.998024602675765315e-01
1.199999999999996803e+01,6.878782436921970778e-01
1.203333333333330124e+01,6.714824459010504398e-01
1.206666666666663446e+01,6.282571608153002529e-01
1.209999999999996767e+01,6.088803088803088626e-01
1.213333333333330089e+01,5.895034569453173612e-01
1.216666666666663410e+01,5.462781718595671743e-01
1.219999999999996732e+01,5.254107928526532412e-01
1.223333333333330053e+01,5.045434138457394191e-01
1.226666666666663374e+01,4.851665619107478622e-01
1.229999999999996696e+01,4.642991829038340956e-01
1.233333333333330017e+01,4.329981143934631960e-01
1.236666666666663339e+01,4.166023166023165580e-01
1.239999999999996660e+01,4.046781000269372153e-01
1.243333333333329982e+01,3.942444105234802487e-01
1.246666666666663303e+01,3.838107210200233377e-01
1.249999999999996625e+01,3.778486127323336663e-01
1.253333333333329946e+01,3.703959773727215632e-01
1.256666666666663268e+01,3.689054503007990760e-01
1.259999999999996589e+01,3.703959773727215632e-01
1.263333333333329911e+01,3.793391398042560425e-01
1.266666666666663232e+01,3.867917751638681456e-01
1.269999999999996554e+01,4.016970458830924073e-01
1.273333333333329875e+01,4.225644248900062294e-01
1.276666666666663197e+01,4.374696956092304356e-01
1.279999999999996518e+01,4.717518182634461432e-01
1.283333333333329840e+01,5.105055221334290350e-01
1.286666666666663161e+01,5.328634282122652888e-01
1.289999999999996483e+01,5.522402801472567901e-01
1.293333333333329804e+01,5.939750381610846564e-01
1.296666666666663126e+01,6.327287420310675481e-01
1.299999999999996447e+01,6.655203376133608240e-01
1.303333333333329769e+01,6.804256083325850302e-01
1.306666666666663090e+01,6.938403519798868047e-01
1.309999999999996412e+01,7.042740414833437157e-01
1.313333333333329733e+01,7.117266768429558743e-01
1.316666666666663055e+01,7.176887851306454902e-01
1.319999999999996376e+01,7.221603663464127854e-01
1.323333333333329698e+01,7.221603663464127854e-01
1.326666666666663019e+01,7.221603663464127854e-01
1.329999999999996341e+01,7.132172039148783060e-01
1.333333333333329662e+01,7.027835144114212840e-01
1.336666666666662984e+01,6.938403519798868047e-01
1.339999999999996305e+01,6.491245398222141860e-01
1.343333333333329627e+01,6.222950525276106370e-01
1.346666666666662948e+01,5.522402801472567901e-01
1.349999999999996270e+01,5.328634282122652888e-01
1.353333333333329591e+01,5.090149950615066032e-01
1.356666666666662913e+01,4.553560204722995053e-01
1.359999999999996234e+01,4.389602226811529229e-01
1.363333333333329556e+01,4.240549519619286611e-01
1.366666666666662877e+01,4.106402083146268867e-01
1.369999999999996199e+01,4.002065188111699201e-01
1.373333333333329520e+01,3.912633563796354408e-01
1.376666666666662842e+01,3.838107210200233377e-01
1.379999999999996163e+01,3.748675585884887473e-01
1.383333333333329485e+01,3.733770315165663711e-01
1.386666666666662806e+01,3.927538834515578170e-01
1.389999999999996128e+01,4.285265331776959563e-01
1.393333333333329449e+01,4.434318038969201070e-01
1.396666666666662771e+01,4.598276016880668005e-01
1.399999999999996092e+01,4.777139265511358146e-01
1.403333333333329414e+01,5.075244679895842825e-01
1.406666666666662735e+01,5.358444823561102632e-01
1.409999999999996056e+01,5.552213342911017646e-01
1.413333333333329378e+01,5.865224028014724977e-01
1.416666666666662699e+01,6.252761066714555005e-01
1.419999999999996021e+01,6.863877166202746460e-01
1.423333333333329342e+01,6.983119331956539888e-01
1.426666666666662664e+01,7.087456226991110109e-01
1.429999999999995985e+01,7.176887851306454902e-01
1.433333333333329307e+01,7.176887851306454902e-01
1.436666666666662628e+01,7.147077309868006267e-01
1.439999999999995950e+01,7.102361497710334426e-01
1.443333333333329271e+01,7.027835144114212840e-01
1.446666666666662593e+01,6.923498249079643729e-01
1.449999999999995914e+01,6.327287420310675481e-01
1.453333333333329236e+01,5.775792403699380184e-01
1.456666666666662557e+01,5.552213342911017646e-01
1.459999999999995879e+01,5.373350094280325839e-01
1.463333333333329200e+01,5.060339409176617398e-01
1.466666666666662522e+01,4.523749663284546974e-01
1.469999999999995843e+01,4.374696956092304356e-01
1.473333333333329165e+01,4.225644248900062294e-01
1.476666666666662486e+01,4.016970458830924073e-01
1.479999999999995808e+01,3.927538834515578170e-01
1.483333333333329129e+01,3.853012480919457139e-01
1.486666666666662451e+01,3.808296668761784742e-01
1.489999999999995772e+01,3.867917751638681456e-01
1.493333333333329094e+01,3.942444105234802487e-01
1.496666666666662415e+01,4.016970458830924073e-01
1.499999999999995737e+01,4.568465475442219370e-01
1.503333333333329058e+01,5.105055221334290350e-01
1.506666666666662380e+01,5.313729011403429681e-01
1.509999999999995701e+01,5.701266050103258598e-01
1.513333333333329023e+01,5.895034569453173612e-01
1.516666666666662344e+01,6.267666337433779322e-01
1.519999999999995666e+01,6.998024602675765315e-01
1.523333333333328987e+01,7.072550956271885791e-01
1.526666666666662309e+01,7.132172039148783060e-01
1.529999999999995630e+01,7.147077309868006267e-01
1.533333333333328952e+01,7.132172039148783060e-01
1.536666666666662273e+01,7.057645685552661474e-01
1.539999999999995595e+01,6.983119331956539888e-01
1.543333333333328916e+01,6.863877166202746460e-01
1.546666666666662238e+01,6.729729729729729826e-01
1.549999999999995559e+01,6.595582293256710971e-01
1.553333333333328881e+01,6.088803088803088626e-01
1.556666666666662202e+01,5.909939840172397929e-01
1.559999999999995524e+01,5.611834425787913805e-01
1.563333333333328845e+01,5.328634282122652888e-01
1.566666666666662167e+01,4.926191972703600208e-01
1.569999999999995488e+01,4.747328724072908956e-01
1.573333333333328810e+01,4.434318038969201070e-01
1.576666666666662131e+01,4.359791685373080039e-01
1.579999999999995453e+01,4.225644248900062294e-01
1.583333333333328774e+01,4.016970458830924073e-01
1.586666666666662096e+01,3.927538834515578170e-01
1.589999999999995417e+01,3.867917751638681456e-01
1.593333333333328738e+01,3.853012480919457139e-01
1.596666666666662060e+01,3.808296668761784742e-01
1.599999999999995381e+01,3.853012480919457139e-01
1.603333333333328881e+01,3.972254646673251122e-01
1.606666666666662380e+01,4.076591541707820787e-01
1.609999999999995879e+01,4.464128580407649705e-01
1.613333333333329378e+01,5.164676304211187619e-01
1.616666666666662877e+01,5.358444823561102632e-01
1.619999999999996376e+01,5.552213342911017646e-01
1.623333333333329875e+01,5.745981862260931550e-01
1.626666666666663374e+01,5.939750381610846564e-01
1.629999999999996874e+01,6.118613630241536150e-01
1.633333333333330373e+01,6.729729729729729826e-01
1.636666666666663872e+01,6.863877166202746460e-01
1.639999999999997371e+01,6.908592978360419412e-01
1.643333333333330870e+01,6.983119331956539888e-01
1.646666666666664369e+01,7.042740414833437157e-01
1.649999999999997868e+01,7.087456226991110109e-01
1.653333333333331367e+01,7.102361497710334426e-01
1.656666666666664867e+01,7.102361497710334426e-01
1.659999999999998366e+01,7.102361497710334426e-01
1.663333333333331865e+01,7.042740414833437157e-01
1.666666666666665364e+01,6.863877166202746460e-01
1.669999999999998863e+01,6.744635000448953033e-01
1.673333333333332362e+01,6.610487563975935288e-01
1.676666666666665861e+01,6.297476878872227957e-01
1.679999999999999361e+01,5.373350094280325839e-01
1.683333333333332860e+01,4.806949806949806780e-01
1.686666666666666359e+01,4.642991829038340956e-01
1.689999999999999858e+01,4.419412768249977308e-01
1.693333333333333357e+01,4.225644248900062294e-01
1.696666666666666856e+01,4.106402083146268867e-01
1.700000000000000355e+01,4.061686270988595915e-01
1.703333333333333854e+01,3.942444105234802487e-01
1.706666666666667354e+01,3.882823022357905773e-01
1.710000000000000853e+01,3.853012480919457139e-01
1.713333333333334352e+01,3.838107210200233377e-01
1.716666666666667851e+01,3.838107210200233377e-01
1.720000000000001350e+01,3.853012480919457139e-01
1.723333333333334849e+01,3.942444105234802487e-01
1.726666666666668348e+01,4.121307353865492629e-01
1.730000000000001847e+01,4.240549519619286611e-01
1.733333333333335347e+01,4.523749663284546974e-01
1.736666666666668846e+01,4.851665619107478622e-01
1.740000000000002345e+01,5.209392116368859460e-01
1.743333333333335844e+01,5.388255364999550157e-01
1.746666666666669343e+01,5.582023884349465170e-01
1.750000000000002842e+01,6.312382149591451164e-01
1.753333333333336341e+01,6.476340127502917543e-01
1.756666666666669840e+01,6.610487563975935288e-01
1.760000000000003340e+01,6.938403519798868047e-01
1.763333333333336839e+01,6.998024602675765315e-01
1.766666666666670338e+01,7.042740414833437157e-01
1.770000000000003837e+01,7.072550956271885791e-01
1.773333333333337336e+01,7.057645685552661474e-01
1.776666666666670835e+01,7.042740414833437157e-01
1.780000000000004334e+01,6.998024602675765315e-01
1.783333333333337833e+01,6.819161354045074619e-01
1.786666666666671333e+01,6.550866481099038019e-01
1.790000000000004832e+01,6.416719044626021384e-01
1.793333333333338331e+01,6.148424171679985895e-01
1.796666666666671830e+01,6.073897818083863198e-01
1.800000000000005329e+01,5.403160635718775584e-01
1.803333333333338828e+01,5.239202657807309205e-01
1.806666666666672327e+01,5.045434138457394191e-01
1.810000000000005826e+01,4.866570889826703494e-01
1.813333333333339326e+01,4.687707641196012798e-01
1.816666666666672825e+01,4.538654934003770736e-01
1.820000000000006324e+01,4.464128580407649705e-01
1.823333333333339823e+01,4.329981143934631960e-01
1.826666666666673322e+01,4.210738978180838532e-01
1.830000000000006821e+01,4.016970458830924073e-01
1.833333333333340320e+01,3.987159917392474884e-01
1.836666666666673819e+01,3.897728293077130091e-01
1.840000000000007319e+01,3.882823022357905773e-01
1.843333333333340818e+01,3.867917751638681456e-01
1.846666666666674317e+01,3.882823022357905773e-01
1.850000000000007816e+01,3.927538834515578170e-01
1.853333333333341315e+01,4.002065188111699201e-01
1.856666666666674814e+01,4.076591541707820787e-01
1.860000000000008313e+01,4.180928436742389898e-01
1.863333333333341812e+01,4.300170602496183325e-01
1.866666666666675312e+01,5.075244679895842825e-01
1.870000000000008811e+01,5.432971177157223108e-01
1.873333333333342310e+01,5.820508215857053136e-01
1.876666666666675809e+01,5.999371464487742722e-01
1.880000000000009308e+01,6.491245398222141860e-01
1.883333333333342807e+01,6.550866481099038019e-01
1.886666666666676306e+01,6.789350812606625984e-01
1.890000000000009805e+01,6.878782436921970778e-01
1.893333333333343305e+01,7.012929873394989633e-01
1.896666666666676804e+01,7.027835144114212840e-01
1.900000000000010303e+01,7.027835144114212840e-01
1.903333333333343802e+01,7.012929873394989633e-01
1.906666666666677301e+01,6.968214061237316681e-01
1.910000000000010800e+01,6.908592978360419412e-01
1.913333333333344299e+01,6.819161354045074619e-01
1.916666666666677799e+01,6.699919188291281191e-01
1.920000000000011298e+01,6.565771751818263446e-01
1.923333333333344797e+01,6.103708359522312943e-01
1.926666666666678296e+01,5.924845110891622246e-01
1.930000000000011795e+01,5.745981862260931550e-01
1.933333333333345294e+01,5.552213342911017646e-01
1.936666666666678793e+01,5.388255364999550157e-01
